title,variant,price,imgUrl,link,l1,I2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,ADO
ZAM..ki 钢笔 - 日本制造 | 保证正品 - 附带购买凭证,2.5毫克（2片）,233.65,https://cf.shopee.vn/file/vn-11134207-81ztc-mn9jn1ufrfuw6c,http://shopee.vn/product/1800727148/44709156206,写作与校对,荧光笔,IVCN2026061715169,262552563689,链接失效,P1,2026/7/1,44709156206,233.65554,高价品，流量翻倍,3,
ZAM..ki 钢笔 - 日本制造 | 保证正品 - 附带购买凭证,5毫克（2支）,387.93,https://cf.shopee.vn/file/vn-11134207-81ztc-mn9jn1ufrfuw6c,http://shopee.vn/product/1800727148/44709156206,写作与校对,荧光笔,IVCN2026061715169,262552563690,链接失效,P1,2026/7/1,44709156206,387.93762,高价品，流量翻倍,3,
ZAM..ki 钢笔 - 日本制造 | 保证正品 - 附带购买凭证,1支5毫克单剂量注射笔（无包装盒）,189.29,https://cf.shopee.vn/file/vn-11134207-81ztc-mn9jn1ufrfuw6c,http://shopee.vn/product/1800727148/44709156206,写作与校对,荧光笔,IVCN2026061715169,335983781296,链接失效,P1,2026/7/1,44709156206,189.29289,高价品，流量翻倍,3,
Deli 12支装中性笔套装 0.5mm 书写流畅 速干可伸缩圆珠笔 学校办公用品 S08,黑色，6件装,3.55,https://cf.shopee.ph/file/cn-11134207-820l4-monqcn6kzbbje5,http://shopee.ph/product/827008463/44711103889,写作与校对,钢笔和墨水,IVCN2026061717885,365966534734,,P2,2026/7/1,44711103889,3.55415,,2,
Deli 12支装中性笔套装 0.5mm 书写流畅 速干可伸缩圆珠笔 学校办公用品 S08,黑色，12件装,10.65,https://cf.shopee.ph/file/cn-11134207-820l4-monqcn6kzbbje5,http://shopee.ph/product/827008463/44711103889,写作与校对,钢笔和墨水,IVCN2026061717885,365966534735,https://detail.1688.com/offer/746235546368.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517816653346856829e0da6&token=v4oAUJ85oTy05reHQvdV8183gDgTh25KGhcfYmBaIqEA7nR%2F5eyubdEWfzNPbiqj,P0,2026/7/1,44711103889,10.65355,,2,
修正带，6卷装，180米。非常耐用。性价比超高。,修正带（一包）,3.89,https://cf.shopee.co.th/file/th-11134207-81ztq-mlsu9tz8izgg05,http://shopee.co.th/product/10880/44757207750,写作与校对,橡皮擦和修正用品,IVCN2026061719417,445640933764,https://detail.1688.com/offer/679131154030.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,44757207750,4.06463,,1,
Mesibo积木套装 - 手工DIY组合，光滑，无需熨烫，儿童安全，独特的生日礼物，热门礼物,48色套装,5.26,https://cf.shopee.vn/file/vn-11134207-81ztc-mnxqla8xczk219,http://shopee.vn/product/1419234437/44759963263,礼品与包装材料,礼盒,IVCN2026061718597,435877833830,https://detail.1688.com/offer/1011213162878.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417823549134556952e0d25&token=vy0maoO9H5kaSdzL52YS0Vbvw7y%2FOa%2BWLORdhqKEDppmTNIZpUjUnuxh9hqnC2vD,P1,2026/7/1,44759963263,5.26692,,3,
Mesibo积木套装 - 手工DIY组合，光滑，无需熨烫，儿童安全，独特的生日礼物，热门礼物,72色套装,12.8,https://cf.shopee.vn/file/vn-11134207-81ztc-mnxqldr4a0ap39,http://shopee.vn/product/1419234437/44759963263,礼品与包装材料,礼盒,IVCN2026061718597,435877833831,https://detail.1688.com/offer/1011213162878.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417823549134556952e0d25&token=vy0maoO9H5kaSdzL52YS0Vbvw7y%2FOa%2BWLORdhqKEDppmTNIZpUjUnuxh9hqnC2vD,P1,2026/7/1,44759963263,12.80973,高价品，流量翻倍,3,
Mesibo积木套装 - 手工DIY组合，光滑，无需熨烫，儿童安全，独特的生日礼物，热门礼物,96色套装,17.41,https://cf.shopee.vn/file/vn-11134207-81ztc-mnxqlglzk2de33,http://shopee.vn/product/1419234437/44759963263,礼品与包装材料,礼盒,IVCN2026061718597,435877833832,https://detail.1688.com/offer/1011213162878.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417823549134556952e0d25&token=vy0maoO9H5kaSdzL52YS0Vbvw7y%2FOa%2BWLORdhqKEDppmTNIZpUjUnuxh9hqnC2vD,P1,2026/7/1,44759963263,17.41144,高价品，流量翻倍,3,
（Deli X Butterbear）Butterbear 礼盒套装，型号 HY072，采用可爱的 Butterbear 设计（一套 5 件）,1盒,50.16,https://cf.shopee.co.th/file/th-11134207-81ztf-mo94ilzbkwed3f,http://shopee.co.th/product/99775392/44760560018,写作与校对,其他的,IVCN2026061718185,380923002362,,P2,2026/7/1,44760560018,50.16587,高价品，流量翻倍,1,
2码25毫米亮片丝带花边饰边，亮片缝纫丝带，适用于连衣裙、服装、新娘头饰、婚礼配饰。,蓝色的,0.98,https://cf.shopee.co.th/file/cn-11134207-820l4-mib0k1bylts3ce,http://shopee.co.th/product/1575694005/44853170821,礼品与包装材料,丝带,IVCN2026061717061,330302933611,,P2,2026/7/1,44853170821,0.98159,,2,
2码25毫米亮片丝带花边饰边，亮片缝纫丝带，适用于连衣裙、服装、新娘头饰、婚礼配饰。,绿色的,0.98,https://cf.shopee.co.th/file/cn-11134207-820l4-mib0k8jfkyrs35,http://shopee.co.th/product/1575694005/44853170821,礼品与包装材料,丝带,IVCN2026061717061,330302933616,,P2,2026/7/1,44853170821,0.98159,,2,
学生荧光笔套装，15种荧光色和粉彩色,学生荧光笔套装，15种荧光色和粉彩色,4.05,https://cf.shopee.com.br/file/br-11134207-81ztc-miufciolk3k374,http://shopee.com.br/product/1480616806/44853895492,写作与校对,荧光笔,IVCN202602131613,320367109196,https://detail.1688.com/offer/930403672078.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,44853895492,31.54237,高价品，流量翻倍,1,
Nikpro 木工铅笔，带削笔器，CP3000 建筑铅笔，一盒含 6 支笔芯，笔尖长而孔深，适用于重型木工工具。,1# 1件,9.63,https://cf.shopee.co.th/file/cn-11134207-820l4-mhq0xsevhlvo5f,http://shopee.co.th/product/1680630646/44856131521,写作与校对,铅笔,IVCN2026061717815,365555871393,无同款,P1,2026/7/1,44856131521,9.63785,高价品，流量翻倍,1,
Mesibo 0.5mm 中性笔套装 - 30 支装蓝色中性笔，品质优良，设计优雅，适合所有学生,30支蓝色钢笔,3.18,https://cf.shopee.vn/file/sg-11134201-8260n-mlhgikeinv9h91,http://shopee.vn/product/1419234437/44856868791,写作与校对,钢笔和墨水,IVCN2026041459574,307438283937,https://detail.1688.com/offer/997926345067.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,44856868791,3.18883,,1,
DANESTZ A4/A5/A6/A7 笔记本办公用品透明夹子文件夹计划本,A5,0.3,https://cf.shopee.co.th/file/03022fd4b9d7916b452e2d8596772ee1,http://shopee.co.th/product/1618798276/44902465440,笔记本与纸质用品,笔记本和便签本,IVCN2026061718931,420236991108,,P2,2026/7/1,44902465440,0.30102,,1,
A4双面PVC菜单夹，适用于餐厅、咖啡厅和厨房,10页 20张脸,13.99,https://cf.shopee.ph/file/ph-11134207-81ztg-mlx7o0ryve9u00,http://shopee.ph/product/1191601072/45007329010,笔记本与纸质用品,书籍封面,IVCN2026061717437,345651132673,https://detail.1688.com/offer/614355769626.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,45007329010,13.9908,高价品，流量翻倍,1,
【现货】黑猫笔，Meniu 内向猫中性笔，HI & SEE 系列，可爱笔，书写流畅，0.5 毫米，极简文具。,白色套装,4.59,https://cf.shopee.co.th/file/th-11134207-81zti-mlj5a1u0y29w0c,http://shopee.co.th/product/332361415/45056247832,写作与校对,钢笔和墨水,IVCN2026061715529,272440909751,https://detail.1688.com/offer/968279794108.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17816657854308472e0be1&token=PT6JuIZt%2FgB9fQTcDX5R1s9zihSGzAw2Woed3R3iRQp5KvgtF3q23nFzpNmd4XWx,P1,2026/7/1,45056247832,4.59116,,3,
【现货】黑猫笔，Meniu 内向猫中性笔，HI & SEE 系列，可爱笔，书写流畅，0.5 毫米，极简文具。,白色的,5.34,https://cf.shopee.co.th/file/th-11134207-81ztl-mlj58vx7altvae,http://shopee.co.th/product/332361415/45056247832,写作与校对,钢笔和墨水,IVCN2026061715529,320565010684,,P2,2026/7/1,45056247832,5.34447,,3,
【现货】黑猫笔，Meniu 内向猫中性笔，HI & SEE 系列，可爱笔，书写流畅，0.5 毫米，极简文具。,黑色的,3.51,https://cf.shopee.co.th/file/th-11134207-81zte-mlj59ipfqz9k98,http://shopee.co.th/product/332361415/45056247832,写作与校对,钢笔和墨水,IVCN2026061715529,320565010685,,P2,2026/7/1,45056247832,3.51254,,3,
批发 500 个 M 号黑色快递袋（5x100 个）,M-500,25.05,https://cf.shopee.ph/file/ph-11134207-81zth-mh4h0erxqsjye0,http://shopee.ph/product/1452094703/45101504394,礼品与包装材料,其他的,IVCN202603165769,445136395506,https://detail.1688.com/offer/726621207516.html?spm=a26352.13672862.offerlist.4.6110b22aBGe2Lh&cosite=-&tracelog=p4p&_p_isad=1&clickid=12543a1fbc63499fad60108e39e32360&sessionid=e858512dfd144e57bce91661733920c7,P0,2026/7/1,45101504394,27.34685,高价品，流量翻倍,1,
一套 100/200/300 张独特的闪亮贴纸，尺寸为 12cm * 4cm，可用于装饰笔记本和笔记本电脑。,贴纸，300,1.35,https://cf.shopee.vn/file/vn-11134207-81ztc-mn8yju8icjk1b2,http://shopee.vn/product/1785920530/45159136958,笔记本与纸质用品,标签和贴纸,IVCN2026061718789,410808014209,,P2,2026/7/1,45159136958,1.35657,,1,
一套24-120支Bobbie Goods双头彩色马克笔，颜色多样,160支毡尖笔,28.55,https://cf.shopee.com.br/file/br-11134207-820lm-moxyxj01p7nk87,http://shopee.com.br/product/316756041/45207347422,写作与校对,钢笔和墨水,IVCN2026041459824,169161345076,https://detail.1688.com/offer/921782681673.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417816658427207762e0dbb&token=qt9Q3Y1A0x4dXDF6SwKaj3xe3g7qwEBTYTMv20Pe9hRbefzS1gHmsBVaHKu%2FwXXq,P1,2026/7/1,45207347422,28.55992,高价品，流量翻倍,4,
一套24-120支Bobbie Goods双头彩色马克笔，颜色多样,60支毡头笔,1.34,https://cf.shopee.com.br/file/br-11134207-820lc-mnllqd9kbqpt7c,http://shopee.com.br/product/316756041/45207347422,写作与校对,钢笔和墨水,IVCN2026041459824,310852357331,https://detail.1688.com/offer/921782681673.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417816658427207762e0dbb&token=qt9Q3Y1A0x4dXDF6SwKaj3xe3g7qwEBTYTMv20Pe9hRbefzS1gHmsBVaHKu%2FwXXq,P1,2026/7/1,45207347422,1.34741,,4,
一套24-120支Bobbie Goods双头彩色马克笔，颜色多样,96支毡尖笔,11.62,https://cf.shopee.com.br/file/br-11134207-820lx-mnllqd9kejup9d,http://shopee.com.br/product/316756041/45207347422,写作与校对,钢笔和墨水,IVCN2026041459824,310852357333,https://detail.1688.com/offer/921782681673.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417816658427207762e0dbb&token=qt9Q3Y1A0x4dXDF6SwKaj3xe3g7qwEBTYTMv20Pe9hRbefzS1gHmsBVaHKu%2FwXXq,P1,2026/7/1,45207347422,11.6222,高价品，流量翻倍,4,
一套24-120支Bobbie Goods双头彩色马克笔，颜色多样,80支毡头笔,7.68,https://cf.shopee.com.br/file/br-11134207-820ls-mnugkxy995aa30,http://shopee.com.br/product/316756041/45207347422,写作与校对,钢笔和墨水,IVCN2026041459824,365876641084,https://detail.1688.com/offer/921782681673.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417816658427207762e0dbb&token=qt9Q3Y1A0x4dXDF6SwKaj3xe3g7qwEBTYTMv20Pe9hRbefzS1gHmsBVaHKu%2FwXXq,P1,2026/7/1,45207347422,7.6894,高价品，流量翻倍,4,
24卷/盒，独立包装，大容量修正带，开学必备，学校文具,144M/【12个/2盒】,6.7,https://cf.shopee.ph/file/ph-11134207-81ztj-mi2stksgiyo32a,http://shopee.ph/product/1630593449/45252831800,写作与校对,橡皮擦和修正用品,IVCN2026061715939,287239721951,https://detail.1688.com/offer/674350886898.html?spm=a26352.b28411319/2508.0.0,P1,2026/7/1,45252831800,6.70843,,2,
24卷/盒，独立包装，大容量修正带，开学必备，学校文具,240米/【12片/2盒】,12.56,https://cf.shopee.ph/file/ph-11134207-81zto-mi2stny9416w61,http://shopee.ph/product/1630593449/45252831800,写作与校对,橡皮擦和修正用品,IVCN2026061715939,287239721952,https://detail.1688.com/offer/674350886898.html?spm=a26352.b28411319/2508.0.0,P1,2026/7/1,45252831800,12.56696,,2,
Deli&Nusign 12支装中性笔/圆珠笔 0.5mm 完美顺滑黑色墨水 NS559,"NS559,5件",6.54,https://cf.shopee.ph/file/ph-11134207-81zti-mipm1jpobvgh3e,http://shopee.ph/product/332268558/45254607253,写作与校对,钢笔和墨水,IVCN202605141263,425427180489,https://detail.1688.com/offer/974000802524.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17816659797803030e0dab&token=dYWTjaVaL6ZwsTpKmCoBUQGmg2Cb0uoTXwtaZaZEItCl%2Brxe9eyjSvFYyLfYrzOe,P0,2026/7/1,45254607253,6.54095,,1,
复古A5皮革笔记本，80页，可替换内芯，可拆卸内页，23x15厘米，复古日记本，航海风搭扣,复古A5皮革笔记本，80页，可替换内芯，可拆卸内页，23x15厘米，复古日记本，航海风搭扣,8.75,https://cf.shopee.com.br/file/br-11134207-820lz-mmx4y0497fnm49,http://shopee.com.br/product/664677543/45308639782,笔记本与纸质用品,笔记本和便签本,IVCN2026061719003,420765306749,https://detail.1688.com/offer/953130632844.html?spm=a26352.b28411319/2508.0.0,P1,2026/7/1,45308639782,8.75636,高价品，流量翻倍,1,
【买四送四！】A5螺旋笔记本，学习用品，多种款式，横格笔记本，卡通封面笔记本，60页,🔥🌟【获得10件】随机款式，试试你的运气！,6.78,https://cf.shopee.co.th/file/cn-11134207-820l4-moajhhrpynepca,http://shopee.co.th/product/1526990852/45352997815,笔记本与纸质用品,笔记本和便签本,IVCN202604158627,400927565485,https://detail.1688.com/offer/841860886926.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417816675612025435e0bd1&token=E7ybr86RWiAlUs61N6NSibiYMqhbyWf9%2F%2FY9n6NK71%2B9Z0y2D0SuQCBzv8Uvn6ys,P1,2026/7/1,45352997815,6.7803,,1,
【批发】200支装圆珠笔套装 中性笔 0.5mm 黑色/红色/蓝色墨水 签字笔 圆珠笔笔芯 学校用品,50支红色笔,2.59,https://cf.shopee.ph/file/sg-11134201-8260d-mlwwa5rm5p1e54,http://shopee.ph/product/1630593449/45357314428,写作与校对,钢笔和墨水,IVCN2026061717829,365649642095,,P2,2026/7/1,45357314428,2.59352,,2,
【批发】200支装圆珠笔套装 中性笔 0.5mm 黑色/红色/蓝色墨水 签字笔 圆珠笔笔芯 学校用品,100支黑色笔。,9.84,https://cf.shopee.ph/file/ph-11134207-820lf-mojigehuslxq0b,http://shopee.ph/product/1630593449/45357314428,写作与校对,钢笔和墨水,IVCN2026061717829,375956111546,https://detail.1688.com/offer/849740321256.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17816660471757330e0ded&token=JFYhplxf8slOc%2B2a0V8sfPNfYcH4G3UOvswDl35sQOyh4QO4nZHyUn4WAVCqo3PP,P1,2026/7/1,45357314428,9.84846,,2,
2张杂志字母贴纸，复古剪贴簿字母贴纸，小字母贴纸，适用于剪贴簿用品、日记本、笔记本电脑、水瓶、DIY工艺品、礼物、杂物日记本,D,1.09,https://cf.shopee.ph/file/sg-11134201-822yl-mi1g07khwflx2c,http://shopee.ph/product/626133042/45402864995,笔记本与纸质用品,标签和贴纸,IVCN2026041460242,425275764296,https://detail.1688.com/offer/997863343492.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,45402864995,1.09699,,1,9.43
20张日本可爱女孩贴纸带刮刀 C491批发 Paninda,20张日本可爱女孩贴纸带刮刀 C491批发 Paninda,0.63,https://cf.shopee.ph/file/ph-11134207-81ztf-mjqrra9yojr83f,http://shopee.ph/product/114836002/45405036556,笔记本与纸质用品,标签和贴纸,IVCN202602285739,325461797388,无同款,P1,2026/7/1,45405036556,0.6353,,1,4.93
Capibala Gacha 娃娃屋贴纸剪贴簿安静书材料包未完成 DIY 裁剪和制作要求,卡皮巴拉女孩,0.44,https://cf.shopee.vn/file/cn-11134207-820l4-mk5hhvy6y2o320,http://shopee.vn/product/1074929455/45405691697,笔记本与纸质用品,标签和贴纸,IVCN2026061717189,335513261995,https://detail.1688.com/offer/1044811846333.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,45405691697,0.44797,,1,
小狗贴纸套装，适合作为学校回礼——可选10张、20张、30张或40张贴纸套装,10张卡片,1.13,https://cf.shopee.com.br/file/br-11134207-820md-mlpafasywr9id4,http://shopee.com.br/product/1158022763/45407102173,笔记本与纸质用品,标签和贴纸,IVCN2026061715349,267449578548,,P2,2026/7/1,45407102173,1.13613,,3,
小狗贴纸套装，适合作为学校回礼——可选10张、20张、30张或40张贴纸套装,30张卡片,18.62,https://cf.shopee.com.br/file/br-11134207-820md-mlpafasywr9id4,http://shopee.com.br/product/1158022763/45407102173,笔记本与纸质用品,标签和贴纸,IVCN2026061715349,267449578550,,P2,2026/7/1,45407102173,18.62449,高价品，流量翻倍,3,
小狗贴纸套装，适合作为学校回礼——可选10张、20张、30张或40张贴纸套装,40张卡片,26.14,https://cf.shopee.com.br/file/br-11134207-820md-mlpafasywr9id4,http://shopee.com.br/product/1158022763/45407102173,笔记本与纸质用品,标签和贴纸,IVCN2026061715349,267449578551,,P2,2026/7/1,45407102173,26.14966,高价品，流量翻倍,3,
20 个心形盒子，13 厘米，用心制作，适合作为纪念品、礼物、情人节礼物，中密度纤维板/木质。,20 个心形盒子，13 厘米，用心制作，适合作为纪念品、礼物、情人节礼物，中密度纤维板/木质。,6.32,https://cf.shopee.com.br/file/sg-11134201-82275-mhm04zstx8ua88,http://shopee.com.br/product/419022743/45452315062,礼品与包装材料,礼盒,IVCN202601197447,340221228454,无同款,P1,2026/7/1,45452315062,6.32171,高价品，流量翻倍,1,5.79
（限量版）UNI Uni 圆珠笔，One P 设计，G-Irogami 图案，含 ZENTO 墨水笔芯。0.38 毫米黑色中性墨水笔。,一 P Irogami 0.38,18,https://cf.shopee.co.th/file/sg-11134201-822y0-modmbscbgr2hcd,http://shopee.co.th/product/44636225/45460729052,写作与校对,钢笔和墨水,IVCN2026061719113,425937174666,https://detail.1688.com/offer/1024654333380.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517816661835202527e0ca3&token=FpAJHrxSxGZYs%2BweNFAfUBqfy7mpsuj76VT12m4OgA6ZBfRSy%2FVYWx%2BNHuqds518,P0,2026/7/1,45460729052,70.3525,高价品，流量翻倍,1,
K-Pop 战士贴纸 - 学校派对礼品 - 有 10、20、30 或 40 张贴纸的包装可供选择。,20张K-Pop卡片,5.51,https://cf.shopee.com.br/file/br-11134207-81z1k-mhc5ckxxupzbd9,http://shopee.com.br/product/1158022763/45501940961,笔记本与纸质用品,标签和贴纸,IVCN2026041459840,350185347730,https://detail.1688.com/offer/989634307601.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i30&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,45501940961,5.51938,,3,2.14
K-Pop 战士贴纸 - 学校派对礼品 - 有 10、20、30 或 40 张贴纸的包装可供选择。,30张K-Pop卡片,11.4,https://cf.shopee.com.br/file/br-11134207-81z1k-mhc5ckxxupzbd9,http://shopee.com.br/product/1158022763/45501940961,笔记本与纸质用品,标签和贴纸,IVCN2026041459840,350185347731,https://detail.1688.com/offer/743606574036.html?spm=a26352.b28411319/2508.0.0,P0,2026/7/1,45501940961,13.91066,高价品，流量翻倍,3,1.79
K-Pop 战士贴纸 - 学校派对礼品 - 有 10、20、30 或 40 张贴纸的包装可供选择。,40张K-Pop卡片,22.39,https://cf.shopee.com.br/file/br-11134207-81z1k-mhc5ckxxupzbd9,http://shopee.com.br/product/1158022763/45501940961,笔记本与纸质用品,标签和贴纸,IVCN2026041459840,350185347732,https://detail.1688.com/offer/989634307601.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i30&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,45501940961,22.39316,高价品，流量翻倍,3,1.93
包含字母 A 到 Z、数字和符号的贴纸套装，适用于日记、剪贴簿和创意计划本,包含字母 A 到 Z、数字和符号的贴纸套装，适用于日记、剪贴簿和创意计划本,1,https://cf.shopee.com.br/file/br-11134207-81ztc-mk5huv0a37r7b9,http://shopee.com.br/product/330057410/45505700410,笔记本与纸质用品,标签和贴纸,IVCN2026041459596,310513847083,https://detail.1688.com/offer/704286924783.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,45505700410,1.20828,,1,
透明PVC贴纸，A4尺寸（21x29.7厘米），防水。有20张装、50张装和100张装三种规格可选。,50张,7.56,https://cf.shopee.co.th/file/th-11134207-81ztd-mjwcvr6qwv7p5f,http://shopee.co.th/product/122664144/45555305803,笔记本与纸质用品,标签和贴纸,IVCN202604159359,360482599113,,P2,2026/7/1,45555305803,7.56517,,2,
透明PVC贴纸，A4尺寸（21x29.7厘米），防水。有20张装、50张装和100张装三种规格可选。,100张,18.5,https://cf.shopee.co.th/file/th-11134207-81ztp-mjwcvyt1w8hyf8,http://shopee.co.th/product/122664144/45555305803,笔记本与纸质用品,标签和贴纸,IVCN202604159359,360482599114,,P2,2026/7/1,45555305803,18.50895,高价品，流量翻倍,2,
TIP TOP 马卡龙螺旋笔记本 – 10本装，每本80页，双线圈设计，学校及办公书写用品,大号螺旋糖果,5.02,https://cf.shopee.ph/file/ph-11134207-820l6-modndvq242ks05,http://shopee.ph/product/1737588894/45557754532,笔记本与纸质用品,笔记本和便签本,IVCN2026061716299,330946917941,,P2,2026/7/1,45557754532,5.02059,,1,
4本粘贴式风景书，可制作3D场景，可爱萌趣，儿童礼物,4本粘贴式风景书，可制作3D场景，可爱萌趣，儿童礼物,15.8,https://cf.shopee.com.br/file/br-11134207-820ll-mnon161294as85,http://shopee.com.br/product/231409582/45559885665,笔记本与纸质用品,标签和贴纸,IVCN2026061713399,238281076009,https://detail.1688.com/offer/1044767205028.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,45559885665,19.73268,高价品，流量翻倍,1,
笔：透明笔身，花卉图案，蓝色凝胶墨水，0.5毫米笔尖。give.me.museums,微风轻拂的花朵,2.2,https://cf.shopee.co.th/file/th-11134207-81zto-mouowab0eia5fd,http://shopee.co.th/product/507857403/45561405879,写作与校对,钢笔和墨水,IVCN2026061716471,302657166923,https://detail.1688.com/offer/967404017084.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417816662422275399e0bcf&token=zQADvMdDxtBEhddUkgkxi9y6h3Cxk%2FC4xSDNbVBCpRIXyeCIE5TlwMb2KTZziZZu,P0,2026/7/1,45561405879,4.72783,,3,
笔：透明笔身，花卉图案，蓝色凝胶墨水，0.5毫米笔尖。give.me.museums,野花,2.2,https://cf.shopee.co.th/file/th-11134207-81ztq-mouowckrwy699f,http://shopee.co.th/product/507857403/45561405879,写作与校对,钢笔和墨水,IVCN2026061716471,302657166924,https://detail.1688.com/offer/967404017084.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417816662422275399e0bcf&token=zQADvMdDxtBEhddUkgkxi9y6h3Cxk%2FC4xSDNbVBCpRIXyeCIE5TlwMb2KTZziZZu,P0,2026/7/1,45561405879,4.72783,,3,
笔：透明笔身，花卉图案，蓝色凝胶墨水，0.5毫米笔尖。give.me.museums,微花,2.2,https://cf.shopee.co.th/file/th-11134207-81ztq-mouoweulq9kx3e,http://shopee.co.th/product/507857403/45561405879,写作与校对,钢笔和墨水,IVCN2026061716471,302657166925,https://detail.1688.com/offer/967404017084.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417816662422275399e0bcf&token=zQADvMdDxtBEhddUkgkxi9y6h3Cxk%2FC4xSDNbVBCpRIXyeCIE5TlwMb2KTZziZZu,P0,2026/7/1,45561405879,4.72783,,3,
Gprinter 热敏贴纸纸，尺寸为 80x50、60x40、90x50，适用于条形码、药品标签和其他贴纸（批量购买）。,80x50,217.92,https://cf.shopee.co.th/file/th-11134207-81ztq-mi9q02mc5y4nd3,http://shopee.co.th/product/1215856555/45603278487,笔记本与纸质用品,热敏纸和连续纸,IVCN2026051381953,420313517808,https://detail.1688.com/offer/1008306806785.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417792485014385196e0ced&token=4XvZziEPveUxHeAUiO3mSGX1HUid4vU8AkvQs3S6e4WmRLgqzRBPPhMS5tCbhhwx,P0,2026/7/1,45603278487,217.92846,高价品，流量翻倍,1,
水豚橡皮擦 | 可爱文具 | 按压式橡皮擦 | 学习用品 | 办公、日记、家居,2个,4,https://cf.shopee.ph/file/cn-11134207-820l4-mnb96txeax395e,http://shopee.ph/product/1766441105/45609256268,写作与校对,橡皮擦和修正用品,IVCN2026061717009,325817698217,,P2,2026/7/1,45609256268,4.00932,,1,
20个小麻糬贴纸带刮刀 C485 批发 Paninda 礼品袋填充物,20个小麻糬贴纸带刮刀 C485 批发 Paninda 礼品袋填充物,0.5,https://cf.shopee.ph/file/ph-11134207-820lb-mo85x7cc2x38da,http://shopee.ph/product/114836002/45610509145,笔记本与纸质用品,标签和贴纸,IVCN2026061719109,425920365675,,P2,2026/7/1,45610509145,0.50569,,1,
80色双头丙烯马克笔套装 着色套装 荧光笔 彩色马克笔套装 美术用品,60种颜色,11.57,https://cf.shopee.co.th/file/cn-11134207-820l4-mg7v7v8bd0qye2,http://shopee.co.th/product/1526991281/45650119519,写作与校对,标记,IVCN2026061719201,435009629947,https://detail.1688.com/offer/998449420033.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,45650119519,11.57162,高价品，流量翻倍,1,
